(Т, 0.945533399296401), (У, 0.7364535056298217), (Д, 0.7350779823194735), (Г, 0.7290452821750291), (Е, 0.6975184129702643), (З, 0.683119627828515), (Л, 0.6734488442867563), (Х, 0.658900437360143), (К, 0.6412458585746034), (Ц, 0.6249406913759796), (Э, 0.6198279441646051), (Р, 0.617203422195338), (Б, 0.5978652584915268), (П, 0.5962300644714718), (А, 0.5943906732667956), (Ъ, 0.570624879482016), (С, 0.5650675991931945), (И, 0.5537948422836119), (Н, 0.5452824698687269), (Й, 0.5431456414147074), (О, 0.5220052760071567), (В, 0.5202692781555485), (Ё, 0.49769931639583254), (Я, 0.49480391511268407), (Ч, 0.4900684619781257), (Ь, 0.4768807145842655), (Ж, 0.42746379487442865), (Ы, 0.4269173007370881), (Ф, 0.40570676285950646), (Щ, 0.3842256134781592), (М, 0.3425823789726755), (Ш, 0.32577240027041543), (Ю, 0.2745652879552585)
(О, 0.9743818942953082), (Ц, 0.8433916087439919), (П, 0.8216899754531235), (Н, 0.805788854576172), (К, 0.8036131042604168), (И, 0.8030088618868434), (Й, 0.7790818649054396), (А, 0.7703665322950539), (Ы, 0.7628394337133152), (Э, 0.7569511554870155), (Щ, 0.7456468678657369), (Е, 0.7404267346962166), (Б, 0.729740486188891), (Д, 0.7290919111145792), (Х, 0.7259659645606666), (Ч, 0.7170581801190434), (Ь, 0.7135414263364868), (Л, 0.7123975512247805), (В, 0.708121267702634), (У, 0.7042592950796431), (Ъ, 0.6878295880052818), (Р, 0.6861683241141081), (Ж, 0.6859124217086592), (М, 0.6827329172713992), (Я, 0.662745305386598), (Ш, 0.656365514016043), (Ф, 0.6562952985830965), (Ю, 0.6462940480149066), (Ё, 0.6453580172261343), (С, 0.6353712288908361), (З, 0.5810840712813226), (Т, 0.5594635553011686), (Г, 0.5125428526015215)
(В, 0.9635644429562308), (Я, 0.8582508461074674), (И, 0.8420510158825373), (К, 0.8257478542258285), (Б, 0.8257393792562988), (Ф, 0.8205208615642864), (Н, 0.8167439554142942), (Р, 0.8040298783763835), (Е, 0.777042850167356), (Ц, 0.7662702498285179), (Ч, 0.744193038877312), (А, 0.7433501015958646), (П, 0.7411816753231502), (Ъ, 0.7390645360123611), (Х, 0.7235643010351673), (О, 0.7183812500489872), (Ы, 0.6955651828425768), (Ж, 0.6808079931888791), (Ь, 0.6738085054764349), (Й, 0.6719708153703586), (Э, 0.6509287228264131), (Д, 0.6462485915696705), (У, 0.6397950169667044), (З, 0.6255284136961639), (Л, 0.5890686664710549), (Щ, 0.5786503728432428), (М, 0.5705972786454744), (Т, 0.5423014082088864), (Ш, 0.534442045112549), (Ё, 0.49655533784546135), (Ю, 0.4857723115785393), (С, 0.41446860103744754), (Г, 0.4008061612797117)
(Ы, 0.9654759582235395), (Ж, 0.8833699089738735), (Н, 0.8783302566139924), (И, 0.8527227682562435), (П, 0.8417939249785801), (М, 0.8351067114319983), (Щ, 0.8143643244763129), (Ч, 0.8136570708309386), (Ш, 0.8023358549907351), (О, 0.8019005043475178), (Ф, 0.7874813010803118), (Я, 0.7642576024505274), (Ц, 0.7637296560525764), (А, 0.7525278577580716), (Ю, 0.7523938328115662), (В, 0.7481592721462778), (Х, 0.734072437698424), (К, 0.7313028910799158), (Э, 0.7081349177001567), (Ъ, 0.6766500083866949), (Л, 0.6697401848810618), (У, 0.6542188384355916), (Б, 0.6423256768527582), (Р, 0.6405020622159721), (Е, 0.6355583102449368), (Й, 0.6157370359024783), (Д, 0.6056146110435932), (Ь, 0.5927671292865713), (Т, 0.48164066266886363), (З, 0.473317662094069), (Ё, 0.45179421869390657), (С, 0.44829687788450856), (Г, 0.3621073873210665)
(Й, 0.9784409981116909), (Ь, 0.8396896306758261), (Б, 0.8113435044495625), (Ё, 0.7919230585643515), (Ц, 0.7752961914530354), (Е, 0.7729895561348471), (К, 0.7684620231415861), (О, 0.7682559910380302), (Д, 0.7582611514774082), (А, 0.7352764298703123), (З, 0.7239004579425501), (Э, 0.7141925482072458), (Ъ, 0.6938662484395981), (И, 0.6835887064959976), (Н, 0.6789616897094786), (П, 0.674188967759114), (В, 0.6682924004678945), (Р, 0.6579174954265048), (Х, 0.6565344505125115), (Л, 0.6315821567442528), (Ч, 0.614416801443213), (У, 0.610447222604172), (С, 0.610235936383993), (Я, 0.6001912922803395), (Ы, 0.5953820875431843), (Т, 0.5616895592237224), (Щ, 0.5601594576230633), (Ф, 0.5584901896724883), (Ж, 0.5307028203984197), (Г, 0.524200534963571), (М, 0.5067743892485903), (Ш, 0.476296009648738), (Ю, 0.4578400960892899)

(Т, 0.945533399296401), (У, 0.7364535056298217), (Д, 0.7350779823194735), (Г, 0.7290452821750291), (Е, 0.6975184129702643), (З, 0.683119627828515), (Л, 0.6734488442867563), (Х, 0.658900437360143), (К, 0.6412458585746034), (Ц, 0.6249406913759796), (Э, 0.6198279441646051), (Р, 0.617203422195338), (Б, 0.5978652584915268), (П, 0.5962300644714718), (А, 0.5943906732667956), (Ъ, 0.570624879482016), (С, 0.5650675991931945), (И, 0.5537948422836119), (Н, 0.5452824698687269), (Й, 0.5431456414147074), (О, 0.5220052760071567), (В, 0.5202692781555485), (Ё, 0.49769931639583254), (Я, 0.49480391511268407), (Ч, 0.4900684619781257), (Ь, 0.4768807145842655), (Ж, 0.42746379487442865), (Ы, 0.4269173007370881), (Ф, 0.40570676285950646), (Щ, 0.3842256134781592), (М, 0.3425823789726755), (Ш, 0.32577240027041543), (Ю, 0.2745652879552585)
(Е, 0.9492070921996159), (Б, 0.8761779233869711), (К, 0.8702745312905893), (Ц, 0.8178959916265874), (Й, 0.784605149971678), (Р, 0.7785458749984353), (Д, 0.7764170185245707), (З, 0.7633174400622981), (Ь, 0.7539671661358215), (О, 0.7408623202160474), (Ъ, 0.7396758325300135), (И, 0.7382450649933364), (Х, 0.7374875849527026), (В, 0.7364561014684634), (А, 0.7329392450227061), (У, 0.7293560956916558), (П, 0.723084296946311), (Н, 0.7192636247133984), (Э, 0.7136638959087072), (Т, 0.6898087207115755), (Ё, 0.6859433153254993), (Ч, 0.6574414919115413), (Я, 0.6546258462099328), (Л, 0.6496732237200371), (С, 0.6076248489349126), (Ф, 0.6047830546137507), (Г, 0.5987909461259546), (Ы, 0.589615320129143), (Ж, 0.5574314589015673), (Щ, 0.5448897579078064), (М, 0.4881617322469378), (Ш, 0.4557748062711494), (Ю, 0.42352998096979266)
(К, 0.9566354167129556), (Е, 0.9058622866806939), (Ц, 0.8982521120158987), (Б, 0.8711025014275348), (И, 0.8282178064948518), (О, 0.8168728509826436), (Н, 0.8116113009845773), (А, 0.8052220777891861), (П, 0.802011284823229), (В, 0.8014068917630751), (Х, 0.7978105195013094), (Р, 0.7940370095986423), (Ъ, 0.7892608706152582), (Й, 0.7839001839933417), (Д, 0.7626644383773918), (Э, 0.7617675119459283), (У, 0.7616986999799343), (Ь, 0.7608399390151688), (Ч, 0.7470282429615835), (Я, 0.7263283195682381), (З, 0.7031360837778342), (Ф, 0.6906427609488781), (Ы, 0.6844994204912591), (Л, 0.6809725587479011), (Т, 0.6566747499681207), (Ж, 0.6517142629857187), (Ё, 0.6432383868297737), (Щ, 0.6339933308087091), (С, 0.5827246585224658), (М, 0.5809118565803594), (Ш, 0.5445563069783333), (Г, 0.543515545472272), (Ю, 0.5122845158986937)
(С, 0.9187106177843681), (Г, 0.6925742942602979), (Ё, 0.6479612652899963), (Д, 0.5946264910605316), (О, 0.5584838591586114), (Й, 0.5575582213694308), (Л, 0.5574921115576129), (У, 0.537297533398078), (Ц, 0.5198022344476386), (Е, 0.5145580569451821), (Т, 0.513585777379032), (Э, 0.512408650444715), (П, 0.49207542198652754), (К, 0.49129057300846224), (Ь, 0.46266568179998646), (Х, 0.4463827125752341), (Б, 0.4457629178579664), (А, 0.44424048773739333), (З, 0.44393859361138566), (Щ, 0.42999228036314774), (И, 0.42496247912964136), (Н, 0.4230421535150958), (Р, 0.4218747891397956), (Ъ, 0.3840656701327524), (Ы, 0.37815976561014), (Ч, 0.35313542331906), (Ю, 0.3513048380330286), (М, 0.3442314704474876), (Ш, 0.34043331740141713), (В, 0.33792289275217524), (Ж, 0.31757729112974686), (Я, 0.2865053630761618), (Ф, 0.2547419442183356)
(Т, 0.945533399296401), (У, 0.7364535056298217), (Д, 0.7350779823194735), (Г, 0.7290452821750291), (Е, 0.6975184129702643), (З, 0.683119627828515), (Л, 0.6734488442867563), (Х, 0.658900437360143), (К, 0.6412458585746034), (Ц, 0.6249406913759796), (Э, 0.6198279441646051), (Р, 0.617203422195338), (Б, 0.5978652584915268), (П, 0.5962300644714718), (А, 0.5943906732667956), (Ъ, 0.570624879482016), (С, 0.5650675991931945), (И, 0.5537948422836119), (Н, 0.5452824698687269), (Й, 0.5431456414147074), (О, 0.5220052760071567), (В, 0.5202692781555485), (Ё, 0.49769931639583254), (Я, 0.49480391511268407), (Ч, 0.4900684619781257), (Ь, 0.4768807145842655), (Ж, 0.42746379487442865), (Ы, 0.4269173007370881), (Ф, 0.40570676285950646), (Щ, 0.3842256134781592), (М, 0.3425823789726755), (Ш, 0.32577240027041543), (Ю, 0.2745652879552585)

(И, 0.9793664999135054), (Н, 0.9655987716971355), (П, 0.8886222172109659), (К, 0.8644037540838767), (В, 0.860676110107697), (Ц, 0.8588409297452609), (Я, 0.8363525995389983), (О, 0.8305785221810382), (Ч, 0.8267100631720354), (Ы, 0.826033285902325), (А, 0.8236303816735409), (Х, 0.8133810795533549), (Ф, 0.8111048147564895), (Ж, 0.7970255541726808), (Е, 0.7713458544845542), (Б, 0.7696212192085756), (Р, 0.7695263588618259), (Ъ, 0.7584916609927594), (Э, 0.7519640615782207), (У, 0.7364076152013104), (Щ, 0.7163659273547018), (Л, 0.7059711682261582), (М, 0.7019667031138944), (Д, 0.7018900504404749), (Й, 0.6932328930508225), (Ш, 0.6685033727656442), (Ь, 0.6657193136309911), (Ю, 0.6198018999737724), (З, 0.595070447428117), (Т, 0.5874877309744635), (Ё, 0.5223576055647376), (С, 0.49962502327236624), (Г, 0.45367313291382816)
(А, 0.9641782764623544), (Ц, 0.8832659926959298), (К, 0.8505088019001746), (Э, 0.8344836019448614), (Х, 0.8323452792723511), (Ъ, 0.8226354250289367), (Н, 0.8192051352238149), (И, 0.8086116453649953), (П, 0.8027596395055387), (Б, 0.7881054503541833), (О, 0.7842808586431647), (Е, 0.7824980645756794), (Ч, 0.7776348501499079), (Й, 0.7704397891458454), (Д, 0.7660030753613436), (В, 0.7636890548735212), (Я, 0.7457414596286314), (У, 0.7319377451367401), (Ь, 0.7283060516949), (Л, 0.7280880675112658), (Ы, 0.7247728763252981), (Р, 0.7044046134835209), (Ж, 0.6974249514597047), (З, 0.6895548733366241), (Ф, 0.6873478112933624), (Щ, 0.6564373913937714), (Т, 0.6318265376854562), (М, 0.6281303893843282), (Ё, 0.5955765874298236), (Ш, 0.589922481740337), (Ю, 0.5464497307478857), (С, 0.5211027823401553), (Г, 0.4809015868287282)

(И, 0.9793664999135054), (Н, 0.9655987716971355), (П, 0.8886222172109659), (К, 0.8644037540838767), (В, 0.860676110107697), (Ц, 0.8588409297452609), (Я, 0.8363525995389983), (О, 0.8305785221810382), (Ч, 0.8267100631720354), (Ы, 0.826033285902325), (А, 0.8236303816735409), (Х, 0.8133810795533549), (Ф, 0.8111048147564895), (Ж, 0.7970255541726808), (Е, 0.7713458544845542), (Б, 0.7696212192085756), (Р, 0.7695263588618259), (Ъ, 0.7584916609927594), (Э, 0.7519640615782207), (У, 0.7364076152013104), (Щ, 0.7163659273547018), (Л, 0.7059711682261582), (М, 0.7019667031138944), (Д, 0.7018900504404749), (Й, 0.6932328930508225), (Ш, 0.6685033727656442), (Ь, 0.6657193136309911), (Ю, 0.6198018999737724), (З, 0.595070447428117), (Т, 0.5874877309744635), (Ё, 0.5223576055647376), (С, 0.49962502327236624), (Г, 0.45367313291382816)
(О, 0.9743818942953082), (Ц, 0.8433916087439919), (П, 0.8216899754531235), (Н, 0.805788854576172), (К, 0.8036131042604168), (И, 0.8030088618868434), (Й, 0.7790818649054396), (А, 0.7703665322950539), (Ы, 0.7628394337133152), (Э, 0.7569511554870155), (Щ, 0.7456468678657369), (Е, 0.7404267346962166), (Б, 0.729740486188891), (Д, 0.7290919111145792), (Х, 0.7259659645606666), (Ч, 0.7170581801190434), (Ь, 0.7135414263364868), (Л, 0.7123975512247805), (В, 0.708121267702634), (У, 0.7042592950796431), (Ъ, 0.6878295880052818), (Р, 0.6861683241141081), (Ж, 0.6859124217086592), (М, 0.6827329172713992), (Я, 0.662745305386598), (Ш, 0.656365514016043), (Ф, 0.6562952985830965), (Ю, 0.6462940480149066), (Ё, 0.6453580172261343), (С, 0.6353712288908361), (З, 0.5810840712813226), (Т, 0.5594635553011686), (Г, 0.5125428526015215)
(В, 0.9635644429562308), (Я, 0.8582508461074674), (И, 0.8420510158825373), (К, 0.8257478542258285), (Б, 0.8257393792562988), (Ф, 0.8205208615642864), (Н, 0.8167439554142942), (Р, 0.8040298783763835), (Е, 0.777042850167356), (Ц, 0.7662702498285179), (Ч, 0.744193038877312), (А, 0.7433501015958646), (П, 0.7411816753231502), (Ъ, 0.7390645360123611), (Х, 0.7235643010351673), (О, 0.7183812500489872), (Ы, 0.6955651828425768), (Ж, 0.6808079931888791), (Ь, 0.6738085054764349), (Й, 0.6719708153703586), (Э, 0.6509287228264131), (Д, 0.6462485915696705), (У, 0.6397950169667044), (З, 0.6255284136961639), (Л, 0.5890686664710549), (Щ, 0.5786503728432428), (М, 0.5705972786454744), (Т, 0.5423014082088864), (Ш, 0.534442045112549), (Ё, 0.49655533784546135), (Ю, 0.4857723115785393), (С, 0.41446860103744754), (Г, 0.4008061612797117)
(О, 0.9743818942953082), (Ц, 0.8433916087439919), (П, 0.8216899754531235), (Н, 0.805788854576172), (К, 0.8036131042604168), (И, 0.8030088618868434), (Й, 0.7790818649054396), (А, 0.7703665322950539), (Ы, 0.7628394337133152), (Э, 0.7569511554870155), (Щ, 0.7456468678657369), (Е, 0.7404267346962166), (Б, 0.729740486188891), (Д, 0.7290919111145792), (Х, 0.7259659645606666), (Ч, 0.7170581801190434), (Ь, 0.7135414263364868), (Л, 0.7123975512247805), (В, 0.708121267702634), (У, 0.7042592950796431), (Ъ, 0.6878295880052818), (Р, 0.6861683241141081), (Ж, 0.6859124217086592), (М, 0.6827329172713992), (Я, 0.662745305386598), (Ш, 0.656365514016043), (Ф, 0.6562952985830965), (Ю, 0.6462940480149066), (Ё, 0.6453580172261343), (С, 0.6353712288908361), (З, 0.5810840712813226), (Т, 0.5594635553011686), (Г, 0.5125428526015215)
(Й, 0.9784409981116909), (Ь, 0.8396896306758261), (Б, 0.8113435044495625), (Ё, 0.7919230585643515), (Ц, 0.7752961914530354), (Е, 0.7729895561348471), (К, 0.7684620231415861), (О, 0.7682559910380302), (Д, 0.7582611514774082), (А, 0.7352764298703123), (З, 0.7239004579425501), (Э, 0.7141925482072458), (Ъ, 0.6938662484395981), (И, 0.6835887064959976), (Н, 0.6789616897094786), (П, 0.674188967759114), (В, 0.6682924004678945), (Р, 0.6579174954265048), (Х, 0.6565344505125115), (Л, 0.6315821567442528), (Ч, 0.614416801443213), (У, 0.610447222604172), (С, 0.610235936383993), (Я, 0.6001912922803395), (Ы, 0.5953820875431843), (Т, 0.5616895592237224), (Щ, 0.5601594576230633), (Ф, 0.5584901896724883), (Ж, 0.5307028203984197), (Г, 0.524200534963571), (М, 0.5067743892485903), (Ш, 0.476296009648738), (Ю, 0.4578400960892899)

(С, 0.9187106177843681), (Г, 0.6925742942602979), (Ё, 0.6479612652899963), (Д, 0.5946264910605316), (О, 0.5584838591586114), (Й, 0.5575582213694308), (Л, 0.5574921115576129), (У, 0.537297533398078), (Ц, 0.5198022344476386), (Е, 0.5145580569451821), (Т, 0.513585777379032), (Э, 0.512408650444715), (П, 0.49207542198652754), (К, 0.49129057300846224), (Ь, 0.46266568179998646), (Х, 0.4463827125752341), (Б, 0.4457629178579664), (А, 0.44424048773739333), (З, 0.44393859361138566), (Щ, 0.42999228036314774), (И, 0.42496247912964136), (Н, 0.4230421535150958), (Р, 0.4218747891397956), (Ъ, 0.3840656701327524), (Ы, 0.37815976561014), (Ч, 0.35313542331906), (Ю, 0.3513048380330286), (М, 0.3442314704474876), (Ш, 0.34043331740141713), (В, 0.33792289275217524), (Ж, 0.31757729112974686), (Я, 0.2865053630761618), (Ф, 0.2547419442183356)
(Т, 0.945533399296401), (У, 0.7364535056298217), (Д, 0.7350779823194735), (Г, 0.7290452821750291), (Е, 0.6975184129702643), (З, 0.683119627828515), (Л, 0.6734488442867563), (Х, 0.658900437360143), (К, 0.6412458585746034), (Ц, 0.6249406913759796), (Э, 0.6198279441646051), (Р, 0.617203422195338), (Б, 0.5978652584915268), (П, 0.5962300644714718), (А, 0.5943906732667956), (Ъ, 0.570624879482016), (С, 0.5650675991931945), (И, 0.5537948422836119), (Н, 0.5452824698687269), (Й, 0.5431456414147074), (О, 0.5220052760071567), (В, 0.5202692781555485), (Ё, 0.49769931639583254), (Я, 0.49480391511268407), (Ч, 0.4900684619781257), (Ь, 0.4768807145842655), (Ж, 0.42746379487442865), (Ы, 0.4269173007370881), (Ф, 0.40570676285950646), (Щ, 0.3842256134781592), (М, 0.3425823789726755), (Ш, 0.32577240027041543), (Ю, 0.2745652879552585)
(Р, 0.9609133055621789), (Е, 0.8107719991088155), (К, 0.7989494395505368), (В, 0.7806674148514519), (Б, 0.7768448130002438), (И, 0.7571499535728682), (Н, 0.7223928620726405), (Я, 0.7184051308360451), (Ц, 0.7164438684075007), (Д, 0.7042710078153485), (П, 0.6919527396820779), (О, 0.6904535505638567), (У, 0.6846678254521001), (А, 0.6773810802944263), (Ф, 0.6756267020927906), (Х, 0.6621335106184334), (Й, 0.656156883605582), (З, 0.637858101268852), (Ъ, 0.6232328566631524), (Т, 0.611595998862285), (Ч, 0.6076727768566997), (Л, 0.6007542352774641), (Ь, 0.5982807185001944), (Ы, 0.5902141547858101), (Э, 0.5884906351251336), (Ж, 0.567210941959702), (Г, 0.5401392062728247), (Ё, 0.516578602617837), (С, 0.5078468621012895), (Щ, 0.49617514122129514), (М, 0.46432634875409173), (Ш, 0.4364888823106008), (Ю, 0.3993533712899595)
(О, 0.9743818942953082), (Ц, 0.8433916087439919), (П, 0.8216899754531235), (Н, 0.805788854576172), (К, 0.8036131042604168), (И, 0.8030088618868434), (Й, 0.7790818649054396), (А, 0.7703665322950539), (Ы, 0.7628394337133152), (Э, 0.7569511554870155), (Щ, 0.7456468678657369), (Е, 0.7404267346962166), (Б, 0.729740486188891), (Д, 0.7290919111145792), (Х, 0.7259659645606666), (Ч, 0.7170581801190434), (Ь, 0.7135414263364868), (Л, 0.7123975512247805), (В, 0.708121267702634), (У, 0.7042592950796431), (Ъ, 0.6878295880052818), (Р, 0.6861683241141081), (Ж, 0.6859124217086592), (М, 0.6827329172713992), (Я, 0.662745305386598), (Ш, 0.656365514016043), (Ф, 0.6562952985830965), (Ю, 0.6462940480149066), (Ё, 0.6453580172261343), (С, 0.6353712288908361), (З, 0.5810840712813226), (Т, 0.5594635553011686), (Г, 0.5125428526015215)
(К, 0.9566354167129556), (Е, 0.9058622866806939), (Ц, 0.8982521120158987), (Б, 0.8711025014275348), (И, 0.8282178064948518), (О, 0.8168728509826436), (Н, 0.8116113009845773), (А, 0.8052220777891861), (П, 0.802011284823229), (В, 0.8014068917630751), (Х, 0.7978105195013094), (Р, 0.7940370095986423), (Ъ, 0.7892608706152582), (Й, 0.7839001839933417), (Д, 0.7626644383773918), (Э, 0.7617675119459283), (У, 0.7616986999799343), (Ь, 0.7608399390151688), (Ч, 0.7470282429615835), (Я, 0.7263283195682381), (З, 0.7031360837778342), (Ф, 0.6906427609488781), (Ы, 0.6844994204912591), (Л, 0.6809725587479011), (Т, 0.6566747499681207), (Ж, 0.6517142629857187), (Ё, 0.6432383868297737), (Щ, 0.6339933308087091), (С, 0.5827246585224658), (М, 0.5809118565803594), (Ш, 0.5445563069783333), (Г, 0.543515545472272), (Ю, 0.5122845158986937)
(Е, 0.9492070921996159), (Б, 0.8761779233869711), (К, 0.8702745312905893), (Ц, 0.8178959916265874), (Й, 0.784605149971678), (Р, 0.7785458749984353), (Д, 0.7764170185245707), (З, 0.7633174400622981), (Ь, 0.7539671661358215), (О, 0.7408623202160474), (Ъ, 0.7396758325300135), (И, 0.7382450649933364), (Х, 0.7374875849527026), (В, 0.7364561014684634), (А, 0.7329392450227061), (У, 0.7293560956916558), (П, 0.723084296946311), (Н, 0.7192636247133984), (Э, 0.7136638959087072), (Т, 0.6898087207115755), (Ё, 0.6859433153254993), (Ч, 0.6574414919115413), (Я, 0.6546258462099328), (Л, 0.6496732237200371), (С, 0.6076248489349126), (Ф, 0.6047830546137507), (Г, 0.5987909461259546), (Ы, 0.589615320129143), (Ж, 0.5574314589015673), (Щ, 0.5448897579078064), (М, 0.4881617322469378), (Ш, 0.4557748062711494), (Ю, 0.42352998096979266)




(С, 0.9187106177843681), (Г, 0.6925742942602979), (Ё, 0.6479612652899963), (Д, 0.5946264910605316), (О, 0.5584838591586114), (Й, 0.5575582213694308), (Л, 0.5574921115576129), (У, 0.537297533398078), (Ц, 0.5198022344476386), (Е, 0.5145580569451821), (Т, 0.513585777379032), (Э, 0.512408650444715), (П, 0.49207542198652754), (К, 0.49129057300846224), (Ь, 0.46266568179998646), (Х, 0.4463827125752341), (Б, 0.4457629178579664), (А, 0.44424048773739333), (З, 0.44393859361138566), (Щ, 0.42999228036314774), (И, 0.42496247912964136), (Н, 0.4230421535150958), (Р, 0.4218747891397956), (Ъ, 0.3840656701327524), (Ы, 0.37815976561014), (Ч, 0.35313542331906), (Ю, 0.3513048380330286), (М, 0.3442314704474876), (Ш, 0.34043331740141713), (В, 0.33792289275217524), (Ж, 0.31757729112974686), (Я, 0.2865053630761618), (Ф, 0.2547419442183356)
(Ъ, 0.9746220950719617), (Ц, 0.8287938295918004), (Х, 0.8284179956697273), (А, 0.8225140218611728), (К, 0.8115468537776763), (Ч, 0.8068149173339325), (Э, 0.8053063641532235), (Б, 0.7984493294954675), (Е, 0.7689329256803381), (В, 0.7605180004811856), (Н, 0.7588193165940779), (Ь, 0.7580971435395186), (И, 0.7508819148059598), (П, 0.7369012254930385), (Я, 0.7228674200645253), (Й, 0.7088402630569914), (З, 0.7017056057456379), (О, 0.6930185690282786), (У, 0.6766878869936849), (Д, 0.6700072148461069), (Ф, 0.6691828753862759), (Ы, 0.6618028439649059), (Ж, 0.6592782660489642), (Р, 0.6464830700130157), (Л, 0.6317136092340545), (Т, 0.6115670927400787), (Щ, 0.6078356382217255), (М, 0.5812650337320793), (Ё, 0.5662874933875199), (Ш, 0.5377237213722993), (Ю, 0.48747053007650165), (С, 0.440657232000238), (Г, 0.41200286810870657)
(Е, 0.9492070921996159), (Б, 0.8761779233869711), (К, 0.8702745312905893), (Ц, 0.8178959916265874), (Й, 0.784605149971678), (Р, 0.7785458749984353), (Д, 0.7764170185245707), (З, 0.7633174400622981), (Ь, 0.7539671661358215), (О, 0.7408623202160474), (Ъ, 0.7396758325300135), (И, 0.7382450649933364), (Х, 0.7374875849527026), (В, 0.7364561014684634), (А, 0.7329392450227061), (У, 0.7293560956916558), (П, 0.723084296946311), (Н, 0.7192636247133984), (Э, 0.7136638959087072), (Т, 0.6898087207115755), (Ё, 0.6859433153254993), (Ч, 0.6574414919115413), (Я, 0.6546258462099328), (Л, 0.6496732237200371), (С, 0.6076248489349126), (Ф, 0.6047830546137507), (Г, 0.5987909461259546), (Ы, 0.589615320129143), (Ж, 0.5574314589015673), (Щ, 0.5448897579078064), (М, 0.4881617322469378), (Ш, 0.4557748062711494), (Ю, 0.42352998096979266)
(Ш, 0.9595626954427952), (М, 0.9487283186173433), (Ю, 0.882779536133149), (Ы, 0.8684711579778139), (Щ, 0.8583638138849902), (Ж, 0.8344885837623259), (П, 0.7425020280745929), (Н, 0.7325778880151423), (Ч, 0.722546071093958), (И, 0.7042067060548657), (О, 0.698874274476793), (Ф, 0.653062655866874), (Ц, 0.6473671695278951), (Э, 0.6416490417958021), (Х, 0.6404583180874697), (А, 0.6338043117344576), (Я, 0.6228708713659914), (Л, 0.6194258565295375), (В, 0.5956379050883827), (К, 0.5950239328881413), (У, 0.5732334019591365), (Ъ, 0.5698741520029525), (Е, 0.504392430262462), (Й, 0.5041685693221105), (Д, 0.5018683952920431), (Б, 0.5010517802838954), (Р, 0.4952842883848144), (Ь, 0.4851268740005126), (С, 0.40074096747244337), (Т, 0.3962681834349444), (Ё, 0.3689354618209866), (З, 0.35093280002911187), (Г, 0.28727188651498925)
(Ь, 0.9319118155103258), (Й, 0.8110172453666329), (Ё, 0.769139283176176), (Б, 0.7391287635210437), (Ц, 0.6931198386434232), (Ъ, 0.6873057910393654), (К, 0.6777170490660069), (Е, 0.6776921096478125), (О, 0.6730820595016307), (Э, 0.6494872419583739), (З, 0.6429724235668158), (А, 0.636919755524843), (В, 0.5999467050402193), (Д, 0.5965813335648162), (И, 0.5935814420998764), (Ч, 0.5928148538651854), (Н, 0.592696364872504), (Х, 0.5864356443848926), (П, 0.5797626616938691), (Р, 0.5365768850132466), (Щ, 0.5286674042300528), (Ы, 0.5280368558500312), (Я, 0.5202104443963507), (У, 0.5097383956952082), (С, 0.5081669042407504), (Ф, 0.504605894315944), (Л, 0.4963305502283073), (Ж, 0.47091086785167713), (М, 0.4658257383760983), (Т, 0.45611183915793474), (Ш, 0.42711067939522407), (Ю, 0.41915132663708854), (Г, 0.3935778466956572)

(Ж, 0.9586145693137846), (Ы, 0.8912781329519227), (Н, 0.8570335731331784), (Ч, 0.8414970481865285), (И, 0.8335163283184512), (П, 0.8177222086310496), (Ф, 0.8136490573383344), (М, 0.8040573384252778), (Я, 0.7946639225399096), (Ш, 0.7711157101150767), (Щ, 0.7627595992410768), (Х, 0.7530888676445863), (В, 0.7481946339096149), (А, 0.734493488079984), (Ц, 0.7292249847721792), (О, 0.716515480591386), (К, 0.708715695377131), (Ю, 0.702343963637805), (Э, 0.6839799851182233), (Ъ, 0.6795763688243506), (У, 0.662577547053389), (Л, 0.646920326801169), (Р, 0.6307590087377253), (Е, 0.613876932965459), (Б, 0.6108175956841704), (Д, 0.5675550136069971), (Й, 0.5462306139698554), (Ь, 0.5366252436913225), (Т, 0.49037878267486645), (З, 0.4521060601425164), (С, 0.3849994853652712), (Ё, 0.38050655842014736), (Г, 0.3306155416388228)
(Е, 0.9492070921996159), (Б, 0.8761779233869711), (К, 0.8702745312905893), (Ц, 0.8178959916265874), (Й, 0.784605149971678), (Р, 0.7785458749984353), (Д, 0.7764170185245707), (З, 0.7633174400622981), (Ь, 0.7539671661358215), (О, 0.7408623202160474), (Ъ, 0.7396758325300135), (И, 0.7382450649933364), (Х, 0.7374875849527026), (В, 0.7364561014684634), (А, 0.7329392450227061), (У, 0.7293560956916558), (П, 0.723084296946311), (Н, 0.7192636247133984), (Э, 0.7136638959087072), (Т, 0.6898087207115755), (Ё, 0.6859433153254993), (Ч, 0.6574414919115413), (Я, 0.6546258462099328), (Л, 0.6496732237200371), (С, 0.6076248489349126), (Ф, 0.6047830546137507), (Г, 0.5987909461259546), (Ы, 0.589615320129143), (Ж, 0.5574314589015673), (Щ, 0.5448897579078064), (М, 0.4881617322469378), (Ш, 0.4557748062711494), (Ю, 0.42352998096979266)

